-1990,12129,-61,-48837,14219,-5847,-62905,-37361,14500,-6802,33245,-49834,58482,-10956,15626,915,32695,4375,63693,-18578,19318,-49001,27173,-2403,-10101,7655,20953,50833,-79107,-43195,-32303,-46644,45133,20052,8827,58040,17232,-93390,-24874,17944,-59419,32360,-26805,3302,-45681,-12196,12316,77351,52918,-59719,-41670,-5425,4328,69306,-27553,-30350,-11055,-3596,54391,1564,43135,34167,-12316,-49201,1612,85625,85026,17299,11309,-2612,17995,-39250,-51455,42609,61893,30440,61096,1822,-27585,103932,-36563,-29093,-40128,59123,60495,7334,25245,-8164,14916,-34279,35163,26306,59848,17215,36504,-22721,2430,-74094,59965,-45338
23678,-210,-24083,-17413,-30232,8055,-30773,9165,-27865,32484,21881,40428,-38488,-1832,-11947,-36048,-9205,32477,44936,10948,-30078,-41696,-56087,-26014,-50719,-72070,21323,2866,-1545,-25630,16728,26724,15624,39346,-18312,47119,59121,-44918,13868,84966,-43412,-604,-23300,-21665,2806,12594,-71785,8568,-36122,38071,-53277,-2927,-51500,-12061,-58279,18615,15486,53864,14627,-80214,-5042,26988,49826,25727,21414,-84396,14747,-49448,25177,9703,-50740,1873,25558,6154,-16676,-22631,-9011,-46297,-23345,-50921,21658,-32312,12546,8060,-35919,-51876,31297,41171,-59679,-5246,50184,-27590,-24056,-32518,73691,-1270,-10466,6240,60385,-24554
-1955,-16963,-30746,-42266,12973,46658,96052,24455,22862,-16054,-19192,26616,-47296,-38104,-25280,-10729,-28258,9631,15734,29617,40544,17450,-22619,20483,24893,-27132,59548,59127,-8706,-6916,26090,-33334,13794,-6258,-6833,-9377,35501,-21912,-1667,-19002,-84173,38456,5198,7546,-7492,7546,23365,-25275,-1294,2410,17400,19854,5548,15565,12228,43342,-36161,39369,2205,-35592,-20366,-2037,43068,13624,-30083,20519,-18755,-16730,-57501,22118,-50390,-11862,-30860,-10240,-93207,24366,-16796,-9430,-4640,10470,7209,24462,35654,-462,-35199,-7096,15660,46188,42852,-69426,-83083,77602,39564,42488,-7300,-13491,-15914,-1400,30256,55758
74354,-10564,-34487,-67394,40266,-82892,-4511,50988,-60684,9873,-13965,-18862,-32882,-30616,-25699,-38538,15236,-17037,-44696,-23900,34366,13001,-16551,28391,-60612,-40855,-65985,-365,-22136,-4694,-32863,25201,-38441,-14769,3148,-45860,-8187,-30239,4931,880,-56965,-11211,3307,3746,-6701,16894,-28812,-19101,-37592,-7855,-22778,-4377,47099,-13615,-38158,31523,92166,-18313,67251,-64295,-22418,39469,19071,26800,81020,-8394,19868,-14744,12492,-47131,-22404,14146,29932,32536,7178,22500,38173,4171,-27168,-41709,-4048,30475,-40321,-57100,-6529,7029,24373,39477,28568,708,25958,37700,50399,-10951,36155,-46906,-12869,41179,12845,-40114
-38932,1126,677,-29787,-37279,39107,-2246,4365,39317,-18063,-33574,-34461,-27309,6611,-10885,-30306,-44445,-27406,-27202,23409,-3810,6516,3303,-6733,47960,-7963,-53552,-14000,6200,1649,-13744,26510,1403,14639,-48094,-12712,-20109,11238,-38119,6686,21422,-5838,21424,-2394,31291,-18484,-39564,-84,-6910,11577,-47079,13549,-1778,-449,-4311,31139,59956,-1614,-32246,-38806,23722,20934,-9300,7356,-26127,-12171,35911,3062,-23180,4807,-51592,25487,37227,7435,15961,-19307,15418,23483,-17429,-17147,13938,11247,39533,-44478,31685,-4088,7906,35559,-68112,-6330,59204,-18248,2565,72576,-17011,10955,16875,33201,4520,-924
60968,-55767,655,-5365,-31286,-14364,48884,-36982,803,-30456,-1435,9018,-90066,33600,15641,-15312,71751,-51158,50214,66061,-67630,-2400,32253,-40124,-5844,79934,32403,18515,-56650,-8061,18217,28175,-54768,2968,60229,23977,73367,-31248,-10376,25753,-4006,-77526,13812,26182,28302,-10669,-8487,19941,-17937,-57013,-16046,8525,-30393,-10386,48294,32035,13983,79276,13722,13113,-12159,-39683,-56303,-8598,69218,-37676,-30614,-49096,3991,41943,2885,48481,-15991,567,22546,15060,-32943,-7545,-31476,-11514,-71359,-9773,1543,-37066,-18179,-16545,-45558,-34864,49672,-10226,-63243,-33946,-1810,27146,29251,14182,-65974,71986,35472,40395
-27989,-36274,9026,-41260,22915,-40812,-22643,-1592,8831,24529,-36994,-28462,44759,54031,-4918,-26764,-35297,-1222,8543,25762,39038,-34077,23724,-9966,-39284,161,131,-51429,-30082,-31333,43738,-40060,-1024,-28752,-50460,-55860,5362,-41038,-7591,13936,-24093,-24240,-21862,-43600,41826,-29422,1085,-4211,11320,21229,-44826,-6900,2195,-6783,12801,-10155,-2033,81717,-44592,-11751,33276,3325,-25172,-55542,-30142,29619,1249,2887,-30761,18663,35513,59843,-39325,-15484,52154,19648,66606,-38987,39838,-16052,11993,23352,83640,42846,-71529,-42567,63065,-4055,-45397,-63309,18481,-26335,-11452,-26896,18402,54667,1859,31564,-9547,-900
5201,10387,48249,188,54067,-11041,24193,-45221,-2271,-70501,-18085,-41593,38640,31062,35194,-749,22498,-23068,56441,55257,-38413,45079,72115,35908,-31563,4124,-29594,-11657,-24028,10861,-46867,1553,-273,20374,-21158,-20937,68504,-11305,-25043,-9735,-13836,-10726,16380,18306,-4370,10596,15673,-17288,22137,8762,2222,-20093,8804,26174,21494,-18601,2250,13732,-19919,8217,-9989,19241,17519,50714,-17195,41495,-5679,-65885,-5814,28411,67408,4822,-26384,30679,81104,41560,-29668,-8485,-28116,18212,-15639,-40157,20187,7992,37867,68558,-36261,10166,81520,15249,26119,-28381,12850,46616,-23892,26102,-14243,-4665,-39412,32885
-10781,-16395,22082,-35441,-27009,14343,1835,-64346,-50337,-10106,12509,6390,-3374,6730,1992,31704,-57618,8873,21674,3655,1770,-8455,23032,32863,36347,6622,18924,-53538,-7137,6021,-53054,20641,1835,-13995,-44526,-57357,13989,-9955,-26749,-38969,35396,-12874,-27113,-17210,-5128,19234,27514,-29475,18999,23544,47100,-56481,29087,-13967,-61419,23012,-26681,76660,31454,29317,-1497,8351,-17156,-16791,-9935,8327,12690,5275,-17595,1906,-2341,-26468,-40030,-8128,36310,36246,5221,49440,-10553,-12565,-2480,24741,-2801,22696,-15259,-23714,11589,-21768,4182,-829,42027,-53263,11460,-25163,-24637,-15136,-50681,-49368,33963,-13816
-37091,-3342,-24195,6298,-20373,16810,14695,18639,909,56420,3313,39362,16300,3712,-32304,-11335,26780,14175,-17019,5584,13592,-10919,73281,-55196,23126,-55622,10950,26316,17616,40369,-260,-18087,66218,-32741,18281,-15985,3168,-39426,36526,7130,1896,38617,-76965,1457,77502,17012,-49155,-9824,79950,41098,12005,-29791,16708,-1979,29702,64638,-45249,24837,-963,70238,-45368,38425,2084,-29679,-24669,3805,-41478,39797,12198,-64158,-6629,-50158,11158,43565,57260,-2028,-28876,16618,-39075,41310,26416,39017,-18996,-10841,9782,17318,51787,-10455,-11759,-24440,-1737,14332,-44540,21336,24317,34633,-66243,-86411,-55572,-68577
23288,-20004,14365,-48168,-5329,10255,37764,5202,-34468,-30069,-47908,24858,-75731,-32036,26289,65581,-49096,-43154,4381,-57317,20072,-3401,50998,-62158,-20678,20526,-38378,-78556,-1417,-22820,49534,37391,-16080,48929,44140,-75315,-9604,41644,29225,15225,-40932,-30254,17764,-15264,-26473,78051,17410,-68529,-120473,-10431,-21836,-14044,35506,-20634,-1536,47074,5131,14866,10509,-7702,4534,46069,-11198,8675,15222,-5971,-55506,-42462,2691,13205,-5838,-47789,46561,-37049,-5088,86655,-58106,32837,35445,46004,-35621,-10378,58749,-11159,11969,37467,74393,-76500,53296,-44020,-1541,36275,-43974,41955,10812,-71774,15292,23834,22422,-2983
-8851,29276,23803,5502,-6707,15960,13091,-5676,74280,55954,43061,9735,-29006,-22129,-9491,10453,79998,-62866,68057,-24370,-53966,-11970,-21008,11395,-53767,18010,16003,-65606,-42776,-8142,-22086,34442,-9500,20882,-47978,43662,73744,-16847,31888,96169,736,-58940,27492,70689,51266,-37705,19739,12691,-53808,-28093,23175,15637,-13365,55724,-15062,-19803,54570,33972,-29864,17656,46692,53184,-5234,-94288,-19475,25144,16057,-13201,-19005,8009,-34292,-10889,-60887,-45397,-25537,-2986,-348,-29176,8289,-9477,-3403,-25883,-26755,58006,-6378,-64535,1557,73652,19247,9969,-43340,-48865,-45702,15844,71507,12743,-42490,-5200,10541,17291
-43318,-10319,-38491,15368,11062,-58280,51138,-20601,67474,-96558,-67131,16944,5634,55157,-37381,-46993,-11892,-36351,-15907,4853,-4322,501,22309,-12183,-31532,-39877,16773,-2973,-53712,-15533,-41014,35513,1336,-30973,-15089,35332,-10680,20135,-3718,19808,-26127,-12026,19982,4598,21739,47555,6995,-59128,-35534,-7815,-30558,-18980,13577,79016,68971,7350,44447,49250,-55739,24470,-64894,-42200,8321,-15673,80737,25194,-36063,17936,4161,19869,-8422,4390,-40208,40878,1275,-3724,30104,-13814,-35712,32711,13700,-6380,-3593,-1799,-10798,-1606,56156,18790,18166,-2189,-34016,32941,-33601,62771,-2394,-24965,15708,193,-11993,-5141
562,-17893,30875,18787,18705,-11854,-50804,22745,61077,-8888,5001,-480,8575,-68287,-4031,-4812,55171,14835,-498,36221,-41646,35251,2771,8524,39845,-49376,5618,-43148,13139,-25029,26938,50736,-22980,-6111,-38623,-14856,-38752,-7613,15328,9104,31082,18625,30110,24087,17870,6525,19712,-13230,9666,15267,-12873,-12544,27208,-63004,-50561,67051,-6979,21895,36819,-9540,-36755,-11966,4903,4577,-35149,22592,-46655,-14542,-16133,-16412,-9593,26343,24314,-30370,14534,-1084,18986,24344,-34488,-9176,14028,22677,15576,-40752,74558,-1950,-29100,29100,13397,-17413,2095,-15675,10911,1079,-52254,17318,-40224,-4721,-11967,-42636
34586,17003,-18255,-23096,20962,2573,32324,52864,12312,10315,-52172,-49813,-22040,-7083,-21420,-25711,8556,-11076,-6865,-3713,37923,13548,-12006,48789,69650,-26939,-56674,16002,-39772,38928,-58539,12116,-37774,-35810,-10971,-15523,-5919,-7518,-11962,9002,10893,-439,-23304,16139,-27851,-54518,-21245,11111,-56038,-28868,7681,34563,20758,-27095,1898,34152,-30402,13599,43443,-22020,-57856,14174,-36154,-37572,43467,-62309,38,34264,5414,17188,-63024,-9272,3576,-22426,-82818,27965,36636,-39937,-7560,-48419,7817,17147,-54989,-68706,-12781,21005,-7696,72198,1362,-58508,-29311,85825,53773,39137,53391,-6021,-13779,72679,71052,18288
32810,24320,22045,28508,-50652,24904,46909,-22320,-7588,25980,-12902,45636,17828,-54049,43695,-6532,-10703,-13597,53475,71407,-10253,23060,-45774,10918,39777,-6584,88402,25602,-8523,-27891,-75535,-68023,35148,16910,-18526,23532,16176,-94087,-9311,-69360,37672,16036,-31151,-7378,50278,-20425,-21008,91344,54067,25945,-33414,-18936,43642,6861,45456,26460,-24581,17711,55213,-5090,-25472,-363,-53518,-27095,-18049,-39944,-5444,15857,30871,5003,-15425,3332,58016,-19799,58966,32370,-41333,-51490,2016,-19240,-20447,-56281,-4440,17796,-13780,-5715,10801,45637,-51414,-66156,35428,11845,49909,47325,-21162,81140,-11446,11801,48340,46099
13122,15840,32566,10114,-3141,34644,-61025,-23507,-91095,-28465,-6366,-5112,31804,31778,33516,-36672,-24826,-12307,44117,-40096,-57044,-28215,45381,-16521,-47010,8102,65181,-47146,29041,-26558,4956,-15345,-23310,20720,23537,-30835,1419,-29025,-19329,-12304,-38701,-13543,-24302,13445,-49268,26915,20414,-33249,-25584,31348,-14946,8428,-2989,-2138,698,-19329,-13607,-46252,24323,-37893,-5353,1029,-16561,355,-15909,-49176,3133,-45740,38422,11218,-3910,43130,-30749,15575,-21877,-19546,15129,23353,49911,22237,-21524,-28122,-7945,-1372,-43724,-56241,-22657,-31755,-19153,30391,16379,-12442,5848,-18497,-28492,22321,-21766,-1477,70084,-17178
6014,-31074,-30190,12661,-5626,21724,-28694,-33221,-14321,-1208,17347,21086,-12260,-19377,28704,54492,-79216,-188,42269,61347,30657,23762,20040,3751,29,18157,-9428,-8558,5285,-3816,-52184,-14927,-55596,-29550,3918,-40765,-44362,2060,26652,38232,19705,14245,-33272,35519,-48910,20293,95872,-31596,14429,-3410,15767,15100,22514,48133,-18445,-9614,-23447,6448,33628,27896,63934,-37610,6462,-4836,-109508,60479,32691,-59861,-20030,-8577,-7326,41688,-5724,-31787,8959,25846,-24512,20910,47863,-10186,-19961,-33570,52105,24399,-73312,-25864,-21069,-21140,32836,-13921,-13348,-28169,64714,-2559,-8004,-15905,65144,30235,22004,23781
16378,-17250,47755,-10380,-49003,-12408,-14306,38584,59803,6641,-10296,8882,15921,14417,-58054,32710,-18503,-20528,46682,57555,-57489,52542,-25578,27314,-32107,-9197,67137,-54168,-18847,-31016,-2484,-306,9621,-29785,-24368,10304,-29459,-9290,8598,-16281,28790,12943,5049,20876,13230,-4193,-33116,3812,43822,20378,20957,-55809,6896,14182,-22856,30787,65975,-9264,-19279,28435,35719,-30514,19416,-78,-24483,49803,-25657,-4895,22837,-2133,20228,-46205,6973,-29856,76038,5332,6248,-14832,-33797,-11324,-5905,-7894,35064,3619,39014,-39069,-20731,24645,17834,-20830,50634,-67904,-2141,-10000,-17390,-6439,5584,-19840,-22699,-1611
-6796,-49515,-8923,-66592,-2205,8103,-16889,-36496,4613,-57989,-27051,-44520,-48429,-38656,-35144,-8118,-36124,-41782,13206,52773,51044,78171,57438,-8450,-7636,11043,17654,22929,-12965,53392,-25587,-32072,-61915,-7929,-12443,-25588,-9571,-16614,20018,-43018,42968,17532,-11725,25315,14931,-5902,56422,7437,23418,-13441,13782,10748,4668,30371,6473,27713,-521,-45940,11777,-14419,-610,-16024,64297,-22700,-3401,53635,-62031,-40287,4018,47785,8193,-5155,-20623,1663,-22691,-30674,87721,-57326,22879,16623,24804,11114,9249,42110,-19598,-20346,39642,-9296,22357,17767,-29389,11563,-2769,-3515,-20359,5783,32317,19005,-12466,43579
